"CLAIM_ID","CAR_ID","COMPANY_ID","OPTION_TYPE","CLAIM_AMOUNT","LOSS_AMOUNT","ESTIMATE","ENDCASE_TIME","CLAIM_STATUS","CAR_MARK","VEHICLE_TYPE","REPORT_NO","CLAIM_CODE","MAIN_THIRD","STATUS","CONFIRM_SEQUENCE_NO","VEHICLE_CODE","USE_TYPE","BASED_PREMIUM","STANDARD_PREMIUM","R_VEHICLE_BRAND","R_VEHICLE_FAMILY","R_VEHICLE_NAME","VEHICLE_DESCRIPTION","CAR_MARK1","STD_PART_NAME","CHANGE_PART_FEE","PRICE_TYPE","OEM_PART_CODE","CHANGE_PART_NUM","REPAIR_PART_NAME","REPAIR_PART_NUM","REPAIR_PART_FEE","REPAIR_PART_MANPOWER_FEE","REPAIR_ORG"
"127302419","72926671","6000","2","5630.00","5000.00","6053.42","2016/11/17 16:51:30","5","沪C5CV51","02","07600108022016072842","80TPIC01160000000001004176691C","1","0","02TPIC01150000000000841616464G","BKAAQD0064","210","3471.42","4946.01","上汽通用别克","英朗","别克SGM7151LAAA轿车","轿车,三厢 手自一体 豪华型 国Ⅴ","","前大灯（左）","0.00","02","000000","0","前大灯（左）","1","0.00","20.00","JY00008880"
"126843915","65595914","6000","9","6750.00","2969.00","7098.00","2016/8/30 11:08:19","5","沪BAD309","02","07600108022016055694","80TPIC01160000000000959320964E","1","0","02TPIC01150000000000787961009D","BKAAQD0065","220","3640.72","5008.95","上汽通用别克","英朗","别克SGM7141LAA1轿车","轿车,三厢 双离合 精英型 国Ⅴ","","前大灯（左）","3510.00","02","90871268","1","前大灯（左）","1","3510.00","0.00","JY00010995"
"126705440","63385029","6000","9","3700.00","3000.00","3266.00","2016/8/6 17:26:29","5","苏JQL321","02","07600108022016053536","80TPIC01160000000000954444106E","1","0","02TPIC01150000000000788526945A","BKAAQD0064","210","2707.50","3923.17","上汽通用别克","英朗","别克SGM7151LAAA轿车","轿车,三厢 手自一体 豪华型 国Ⅴ","","前大灯（左）","2033.00","02","90871268","1","前大灯（左）","1","2033.00","0.00","JY00006451"
"125344046","58953102","6000","3","5790.50","5581.00","9136.63","2016/6/17 13:28:34","5","苏E9F6Q1","02","07600108022016037090","80TPIC01160000000000916408508I","1","0","02TPIC01150000000000803410509G","HMEAOD0001","220","2297.69","2895.30","海马","海马M6","海马HMA7160DA4W轿车","轿车,手动档 舒适型 国Ⅳ","苏E9F6Q1","前大灯（左）","645.00","02","JYJY10049","1","","0","0.00","0.00","JY00000018"
"126696573","63221885","6000","3","6550.00","1200.00","6980.63","2016/8/5 14:48:12","5","沪C0VJ09","02","07600108022016052516","80TPIC01160000000000952436258B","1","0","02TPIC01150000000000777063344H","BKAAQD0060","210","3202.06","4149.72","上汽通用别克","英朗","别克SGM7151LMAA轿车","轿车,三厢 手动档 精英型 国Ⅴ","","前大灯（左）","2033.00","02","90871268","1","前大灯（左）","1","2033.00","0.00","JY00000045"
"121473765","59244379","6000","3","38099.00","32000.00","15034.27","2016/10/31 13:05:26","5","苏F8833Y","02","07601508022016024042","80TPIC01160000000000887356264G","1","0","02TPIC01150000000000756990790I","GQBAOD0003","220","3631.26","5193.64","广汽乘用车","传祺GA6","传祺GAC7181B2D5A轿车","轿车,双离合 精英型 国Ⅴ","苏F8833Y","前大灯（左）","2295.00","01","7210001CAC0100M10","1","","0","0.00","0.00","JY00013043"
"126624171","62262781","6000","3","2200.00","2000.00","9136.63","2016/10/18 14:07:13","5","沪ATY659","02","07601008022016050289","80TPIC01160000000000946844080A","1","0","02TPIC01160000000000923473988A","CAABHD0384","200","3970.69","2779.48","长安","神骐","长安SC5025XXYDF5厢式运输车","厢式运输车,发动机型号:东安DAM13R;底盘型号:长安SC1025DF5","沪ATY659","前大灯（左）","349.00","","JYJY10049","1","前大灯（左）","1","349.00","0.00","JY00010191"
"126624171","62262781","6000","3","2200.00","2000.00","9136.63","2016/10/18 14:07:13","5","沪ATY659","02","07601008022016050289","80TPIC01160000000000946844080A","1","0","02TPIC01160000000000923473988A","CAABHD0384","200","3970.69","2779.48","长安","神骐","长安SC5025XXYDF5厢式运输车","厢式运输车,发动机型号:东安DAM13R;底盘型号:长安SC1025DF5","沪ATY659","前大灯（左）","0.00","02","0000","0","前大灯（左）","1","0.00","50.00","JY00010191"
"126564123","65876243","6000","5","7050.00","2000.00","9136.63","2016/9/1 15:59:48","5","苏A6E7Z1","02","07600108022016047837","80TPIC01160000000000941011982C","1","0","02TPIC01160000000000881672032E","ZHAAND0033","220","2547.78","2862.24","华晨中华","中华H530","中华SY7160XZBAC轿车","轿车,手自一体 豪华型 国Ⅳ","苏A6E7Z1","前大灯（左）","879.70","01","4077001","1","前大灯（左）","1","879.70","0.00","JY99999999"
"126564123","65876243","6000","5","7050.00","2000.00","9136.63","2016/9/1 15:59:48","5","苏A6E7Z1","02","07600108022016047837","80TPIC01160000000000941011982C","1","0","02TPIC01160000000000881672032E","ZHAAND0033","220","2547.78","2862.24","华晨中华","中华H530","中华SY7160XZBAC轿车","轿车,手自一体 豪华型 国Ⅳ","苏A6E7Z1","前大灯（左）","0.00","02","000000","0","前大灯（左）","1","0.00","20.00","JY99999999"
"117462207","52728756","6000","3","25600.00","4000.00","15034.27","2016/3/29 13:28:06","5","浙ASX013","02","07600108022016005917","80TPIC01160000000000852652031J","1","0","02TPIC01150000000000778375156F","ZHAAOD0024","220","2483.79","2626.77","华晨中华","中华V5","中华SY7160XSBAD轿车","轿车,手动档 舒适型 国Ⅳ","浙ASX013","前大灯（左）","698.25","01","4577001","1","","0","0.00","0.00","JY00008801"
"122830335","60471070","6000","3","55600.00","12500.00","9136.63","2016/7/6 11:24:34","5","浙AQB072","02","07600108022016028302","80TPIC01160000000000898050174J","1","0","02TPIC01150000000000778375412A","ZHAAOD0032","220","2510.54","2761.14","华晨中华","中华V5","中华SY7150E2SBAD轿车","轿车,手动档 两驱运动型 涡轮增压 国Ⅳ","浙AQB072","前大灯（左）","661.50","01","4577001","1","","0","0.00","0.00","JY00009800"
"126057524","59623582","6000","9","3640.00","5200.00","3266.00","2016/6/29 10:18:27","5","沪AYR157","02","07600908022016043465","80TPIC01160000000000930461026I","1","0","02TPIC01160000000000848957190I","ADAAAD0016","210","3307.98","6753.46","一汽奥迪","一汽奥迪A3","奥迪FV7188LBDBG轿车","轿车,双离合 Sportback 豪华型 国Ⅴ","沪AYR157","前大灯（左）","3330.56","01","L8VD 941 005 E","1","","0","0.00","0.00","JY00010706"
"121458091","57298852","6000","3","18435.00","10500.00","9136.63","2016/5/18 16:06:57","5","渝D35681","02","07600108022016023652","80TPIC01160000000000886824335E","1","0","02TPIC01150000000000778375323B","ZHAAOD0032","220","2510.54","2761.14","华晨中华","中华V5","中华SY7150E2SBAD轿车","轿车,手动档 两驱运动型 涡轮增压 国Ⅳ","渝D35681","前大灯（左）","698.25","01","4577001","1","","0","0.00","0.00","JY00000258"
"127320474","73344503","6000","9","2150.00","2969.00","2395.60","2016/11/22 14:22:50","5","沪C7JM88","02","07600108022016073673","80TPIC01160000000001005998618E","1","0","02TPIC01160000000000910618736I","BKAALD0091","220","2501.79","3214.13","上汽通用别克","凯越","别克SGM7150LAAB轿车","轿车,三厢 手自一体 经典型 国Ⅴ","","前大灯（左）","795.60","01","9007516","1","前大灯（左）","1","795.60","0.00","JY00010995"
"126489349","61698746","6000","3","33000.00","14500.00","15034.27","2016/7/20 13:51:41","5","沪C5W801","02","07601208022016045609","80TPIC01160000000000936151190C","1","0","02TPIC01150000000000838474836H","BZAATD0022","210","3523.16","4315.64","东风标致","东风标致3008","东风标致DC7164TLBB轿车","轿车,手自一体 潮流版 国Ⅴ","沪C5W801","前大灯（左）","1320.03","02","9800487180","1","","0","0.00","0.00","JY00006740"
"126945488","68848134","6000","2","100000.00","2963.00","102810.93","2016/9/26 13:16:23","5","沪B0M650","02","07600908012016059399","80TPIC01160000000000969031915A","1","0","02TPIC01150000000000765284124F","MSBBHD0024","210","4592.96","12038.40","北京奔驰","北京奔驰GLK级","梅赛德斯-奔驰BJ6453F2A多用途乘用车","多用途乘用车,手自一体 豪华型 极致版 全时四驱 国Ⅴ","","前大灯（左）","14883.73","02","A2048202739","1","前大灯（左）","1","14883.73","0.00","JY00012890"
"124367016","60703405","6000","9","9050.00","8000.00","3266.00","2016/7/8 16:45:17","5","沪C3VT35","02","07601508022016034123","80TPIC01160000000000909304325C","1","0","02TPIC01150000000000841604658I","TYBAUD0073","210","2555.34","2637.36","上汽通用五菱","荣光","五菱LZW6407BCY多用途乘用车","多用途乘用车,手动档 低配 国Ⅴ","沪C3VT35","前大灯（左）","171.00","02","24509903","1","","0","0.00","0.00","JY00000298"
"121013869","52719494","6000","9","940.00","2600.00","9136.63","2016/3/29 9:41:08","5","沪ASD796","02","07601008022016021358","80TPIC01160000000000882054942J","1","0","02TPIC01160000000000881233363E","TYBARD0034","200","3455.06","2991.38","上汽通用五菱","通用五菱微卡","五菱LZW1029BCYA货车","货车,发动机型号:上汽通用五菱LD6;底盘型号:五菱LZW1029BCYA","沪ASD796","前大灯（左）","280.00","02","JYJY10049","1","","0","0.00","0.00","KS99999999"
"121013869","52719494","6000","9","940.00","2600.00","9136.63","2016/3/29 9:41:08","5","沪ASD796","02","07601008022016021358","80TPIC01160000000000882054942J","1","0","02TPIC01160000000000881233363E","TYBARD0034","200","3455.06","2991.38","上汽通用五菱","通用五菱微卡","五菱LZW1029BCYA货车","货车,发动机型号:上汽通用五菱LD6;底盘型号:五菱LZW1029BCYA","沪ASD796","前大灯（左）","0.00","","000","0","前大灯（左）","1","0.00","0.00","KS99999999"
"126599349","62846263","6000","3","59430.00","2969.00","61065.63","2016/8/23 8:56:55","5","沪C955Y8","02","07600108022016049774","80TPIC01160000000000945575972A","1","0","02TPIC01160000000000890997387H","RCABSD0084","210","3603.57","3405.54","东风日产","轩逸","东风日产DFL7162AAD3轿车","轿车,自动档 XE 经典舒适版 国Ⅴ","沪C955Y8","前大灯（左）","937.80","","26060EW80A-B193","1","前大灯（左）","1","937.80","0.00","JY00007105"
"126569218","65584680","6000","3","119000.00","25000.00","120807.81","2016/8/30 9:38:31","5","苏JFQ586","02","07600108022016048239","80TPIC01160000000000942343823F","1","0","02TPIC01150000000000820093146J","FTBBID0004","210","3174.45","3968.71","长安福特","福睿斯","福特CAF7154A5轿车","轿车,手自一体 时尚型 国Ⅴ","","前大灯（左）","934.00","02","ED8B13W030BG","1","前大灯（左）","1","934.00","0.00","JY00009335"
"126640086","62291472","6000","3","4140.00","3000.00","9136.63","2016/8/5 17:00:52","5","渝D87311","02","07600708022016051083","80TPIC01160000000000948333994J","1","0","02TPIC01160000000000857989288B","BZAATD0021","220","2468.23","3194.41","东风标致","东风标致3008","东风标致DC7164TLBB轿车","轿车,手自一体 经典版 国Ⅴ","","前大灯（左）","0.00","02","0000","0","前大灯（左）","1","0.00","300.00","JY00000018"
"126724099","64696053","6000","3","10300.00","1500.00","10715.38","2016/8/23 10:35:07","5","沪FJ9070","02","07600108022016054188","80TPIC01160000000000955871906H","1","0","02TPIC01160000000000921342904B","BKAASD0009","210","7520.70","6430.19","上汽通用别克","昂科威","别克SGM6475DAA1多用途乘用车","多用途乘用车,双离合 两驱领先型 国Ⅴ","","前大灯（左）","2925.00","02","23342294","1","前大灯（左）","1","2925.00","0.00","JY00010995"
"126737513","68848012","6000","3","9825.00","3000.00","10263.47","2016/9/13 16:12:13","5","沪B18H71","02","07600108022016054572","80TPIC01160000000000956947152F","1","0","02TPIC01160000000000891208976H","BKAASD0010","210","2927.96","5368.26","上汽通用别克","昂科威","别克SGM6475DAA1多用途乘用车","多用途乘用车,双离合 两驱精英型 国Ⅴ","","前大灯（左）","0.00","02","000000","0","前大灯（左）","1","0.00","50.00","JY00008880"
"126737513","68848012","6000","3","9825.00","3000.00","10263.47","2016/9/13 16:12:13","5","沪B18H71","02","07600108022016054572","80TPIC01160000000000956947152F","1","0","02TPIC01160000000000891208976H","BKAASD0010","210","2927.96","5368.26","上汽通用别克","昂科威","别克SGM6475DAA1多用途乘用车","多用途乘用车,双离合 两驱精英型 国Ⅴ","","前大灯（左）","0.00","02","000000","0","前大灯（左）","1","0.00","400.00","JY00008880"
"126740639","63940819","6000","3","2900.00","2000.00","2174.63","2016/8/16 15:14:35","5","沪C2NE50","02","07601508022016055014","80TPIC01160000000000958184504B","1","0","02TPIC01150000000000815009254A","XDABED0040","210","3261.52","4539.49","北京现代","北京现代ix35","北京现代BH6440LAZ轻型客车","轻型客车,手自一体 舒适型 两驱 国Ⅴ","沪C2NE50","前大灯（左）","1480.00","02","H921012Z500","1","前大灯（左）","1","1480.00","0.00","JY00000298"
"126855748","65635841","6000","3","6550.00","1000.00","6984.63","2016/8/31 11:04:03","5","沪AXG099","02","07600108012016055818","80TPIC01160000000000959707677E","1","0","02TPIC01150000000000804901884I","BMAAOI0020","210","3518.93","6226.78","宝马","宝马1系","宝马BMW 118I轿车","轿车,手自一体 领先型","","前大灯（左）","4110.00","02","JYJY10049","1","前大灯（左）","1","4110.00","0.00","JY00007926"
"124833039","58978552","6000","3","21200.00","16300.00","9136.63","2016/6/16 17:59:56","5","沪A0M584","02","07600108022016034738","80TPIC01160000000000910785913A","1","0","02TPIC01150000000000838536296G","BTAARD0058","210","3141.37","3751.86","广汽本田","思迪/锋范","锋范HG7155CAC5A轿车","轿车,CVT 舒适版 国Ⅴ","沪A0M584","前大灯（左）","996.30","01","33150T9AH01","1","","0","0.00","0.00","JY00007781"
"126472930","64462971","6000","9","46250.00","8000.00","47636.86","2016/8/19 16:58:50","5","苏MA651A","02","07600708022016044798","80TPIC01160000000000933892665I","1","0","02TPIC01150000000000785350120H","XFAAVD0018","210","3835.32","5895.07","上汽通用雪佛兰","科帕奇","雪佛兰SGM6470TAXD多用途乘用车","多用途乘用车,手自一体 四驱 7座旗舰版 国Ⅴ","","前大灯（左）","0.00","02","000000","0","前大灯（左）","1","0.00","20.00","JY00007247"
"127050916","73747419","6000","3","38700.00","3000.00","39910.63","2016/11/22 17:59:48","5","皖N9M773","02","07600108022016063968","80TPIC01160000000000980238282J","1","0","02TPIC01160000000000885779334B","XFAAVD0018","210","3366.14","5441.58","上汽通用雪佛兰","科帕奇","雪佛兰SGM6470TAXD多用途乘用车","多用途乘用车,手自一体 四驱 7座旗舰版 国Ⅴ","","前大灯（左）","1150.00","02","95186010","1","前大灯（左）","1","1150.00","0.00","JY00009604"
"126472930","64462971","6000","9","46250.00","8000.00","47636.86","2016/8/19 16:58:50","5","苏MA651A","02","07600708022016044798","80TPIC01160000000000933892665I","1","0","02TPIC01150000000000785350120H","XFAAVD0018","210","3835.32","5895.07","上汽通用雪佛兰","科帕奇","雪佛兰SGM6470TAXD多用途乘用车","多用途乘用车,手自一体 四驱 7座旗舰版 国Ⅴ","","前大灯（左）","1755.00","02","95413304","1","前大灯（左）","1","1755.00","0.00","JY00007247"
"127165180","71272141","6000","3","9700.00","2963.00","10109.33","2016/11/3 17:23:37","5","沪C3RT18","02","07600108022016068606","80TPIC01160000000000991862333B","1","0","02TPIC01150000000000839829424F","XFAAVD0016","210","3629.52","6009.07","上汽通用雪佛兰","科帕奇","雪佛兰SGM6470TAAD多用途乘用车","多用途乘用车,手自一体 两驱 7座城市版 国Ⅴ","","前大灯（左）","1755.00","01","95413304","1","前大灯（左）","1","1755.00","0.00","JY00007757"
"123611980","56671101","6000","2","6450.00","6550.00","9136.63","2016/5/9 13:32:37","5","沪C4UV08","02","07600108022016029946","80TPIC01160000000000901410300F","1","0","02TPIC01150000000000824021948E","DZAAVD0128","210","3735.90","5027.01","一汽大众","速腾","大众FV7146BBDBG轿车","轿车,双离合 舒适型 国Ⅴ","沪C4UV08","前大灯（左）","3169.35","01","L16D 941 031","1","","0","0.00","0.00","JY00009852"
"126610099","62251531","6000","2","1650.00","2000.00","9136.63","2016/7/25 22:00:56","5","鲁QQ6S06","02","07601308022016049767","80TPIC01160000000000945556684J","1","0","02TPIC01160000000000884135445J","FTBAUD0078","210","3222.97","4763.05","长安福特","福克斯","福克斯CAF7163B5轿车","轿车,两厢 双离合 风尚型 国Ⅴ","","前大灯（左）","765.00","","JYJY10049","1","前大灯（左）","1","765.00","0.00","JY00000057"
"123606186","57564192","6000","3","3850.00","2750.00","121446.17","2016/5/20 9:33:31","5","沪BER099","02","07600108022016030222","80TPIC01160000000000901965903J","1","0","02TPIC01160000000000852150469H","DNAAGD0132","200","3525.67","3100.15","东南","得利卡","东南DN5020XYZ52邮政车","邮政车,发动机型号:航天三菱4G63S4A","沪BER099","前大灯（左）","0.00","","000","0","前大灯（左）","1","0.00","0.00","JY00000104"
"123606186","57564192","6000","3","3850.00","2750.00","121446.17","2016/5/20 9:33:31","5","沪BER099","02","07600108022016030222","80TPIC01160000000000901965903J","1","0","02TPIC01160000000000852150469H","DNAAGD0132","200","3525.67","3100.15","东南","得利卡","东南DN5020XYZ52邮政车","邮政车,发动机型号:航天三菱4G63S4A","沪BER099","前大灯（左）","296.40","02","SEOES088....1","1","","0","0.00","0.00","JY00000104"
"121457197","54996730","6000","9","3200.00","3300.00","3266.00","2016/4/19 11:30:52","5","沪BER099","02","07600108022016023590","80TPIC01160000000000886780670H","1","0","02TPIC01160000000000852150469H","DNAAGD0132","200","3525.67","3100.15","东南","得利卡","东南DN5020XYZ52邮政车","邮政车,发动机型号:航天三菱4G63S4A","沪BER099","前大灯（左）","312.00","02","SEOES088....1","1","","0","0.00","0.00","JY00008142"
"116302226","47547829","6000","3","3800.00","3800.00","112885.16","2016/1/18 10:39:09","5","沪C3HJ56","02","07600108022015093975","80TPIC01150000000000839969372C","1","0","02TPIC01150000000000821825671G","DZAAND0156","210","3642.17","4412.61","一汽大众","宝来","大众FV7162FAMBG轿车","轿车,手动档 质惠版 舒适型 国Ⅴ","沪C3HJ56","前大灯（左）","894.48","01","L18G 941 005 C","1","","0","0.00","0.00","JY00010423"
"115450191","51060345","6000","9","16900.00","16900.03","3044.00","2016/3/9 18:04:09","5","京Q7LN29","02","07600708022015092249","80TPIC01150000000000836699686H","1","0","02TPIC01150000000000763053502H","BJACXD0047","220","2067.28","3060.50","北京汽车","北京汽车E系列","北京BJ7000B3D5-BEV纯电动轿车","纯电动轿车,单速变速箱 轻秀版","京Q7LN29","前大灯（左）","478.00","01","JYJY10049","1","","0","0.00","0.00","JY00000045"
"115450191","51060345","6000","9","16900.00","16900.03","3044.00","2016/3/9 18:04:09","5","京Q7LN29","02","07600708022015092249","80TPIC01150000000000836699686H","1","0","02TPIC01150000000000763053502H","BJACXD0047","220","2067.28","3060.50","北京汽车","北京汽车E系列","北京BJ7000B3D5-BEV纯电动轿车","纯电动轿车,单速变速箱 轻秀版","京Q7LN29","前大灯（左）","0.00","","000","0","前大灯（左）","1","0.00","0.00","JY00000045"
"120215268","52728489","6000","9","20000.00","20000.00","3266.00","2016/3/29 13:16:25","5","沪AYN581","02","07600108022016017568","80TPIC01160000000000872278585J","1","0","02TPIC01150000000000741536471E","DZAAWD0079","210","3937.33","6347.38","一汽大众","迈腾","大众FV7207FCDBG轿车","轿车,双离合 豪华型 增配 涡轮增压 国Ⅴ","沪AYN581","前大灯（左）","4931.67","01","L3AD 941 751","1","","0","0.00","0.00","JY00007741"
"127297832","72938946","6000","9","6610.00","4600.00","6935.60","2016/11/18 14:40:55","5","沪QF2399","02","07600108022016072660","80TPIC01160000000001003455642H","1","0","02TPIC01160000000000989572689A","BKAATD0004","210","5742.34","4880.99","上汽通用别克","威朗","别克SGM7152DAAA轿车","轿车,手自一体 领先型 国Ⅴ","","前大灯（左）","0.00","02","000000","0","前大灯（左）","1","0.00","20.00","JY00005844"
"127297832","72938946","6000","9","6610.00","4600.00","6935.60","2016/11/18 14:40:55","5","沪QF2399","02","07600108022016072660","80TPIC01160000000001003455642H","1","0","02TPIC01160000000000989572689A","BKAATD0004","210","5742.34","4880.99","上汽通用别克","威朗","别克SGM7152DAAA轿车","轿车,手自一体 领先型 国Ⅴ","","前大灯（左）","2208.00","02","90766384","1","前大灯（左）","1","2208.00","0.00","JY00005844"
"127276868","71264860","6000","9","4850.00","2969.00","5116.87","2016/11/3 10:00:22","5","沪RQ7301临","02","07600108022016072013","80TPIC01160000000001000963254H","1","0","02TPIC01160000000000995652070A","BKAATD0004","210","6545.12","5563.35","上汽通用别克","威朗","别克SGM7152DAAA轿车","轿车,手自一体 领先型 国Ⅴ","","前大灯（左）","2340.00","02","90766384","1","前大灯（左）","1","2340.00","0.00","JY00007757"
"127273736","71264976","6000","9","3100.00","2000.00","3374.00","2016/11/3 10:09:11","5","赣G90R58","02","07600108022016071698","80TPIC01160000000001000743588D","1","0","02TPIC01160000000000982163224E","BKAATD0004","210","6545.12","5563.35","上汽通用别克","威朗","别克SGM7152DAAA轿车","轿车,手自一体 领先型 国Ⅴ","","前大灯（左）","2340.00","02","90766384","1","前大灯（左）","1","2340.00","0.00","JY00010995"
"126877937","71609084","6000","2","6600.00","1000.00","6984.14","2016/11/8 17:29:00","5","沪BED103","02","07600108022016056997","80TPIC01160000000000962426106D","1","0","02TPIC01160000000000846471184A","HSQAAD0004","220","2843.13","4210.54","华颂","华颂7","华颂SY5033XGC-S1Z1BG工程车","工程车,发动机型号:绵阳新晨N20B20C","沪BED103","前大灯（左）","1678.13","02","JYJY12801","1","前大灯（左）","1","1678.13","0.00","JY00009800"
"127304894","76496544","6000","9","35500.00","500.00","45200.00","2016/12/16 19:02:27","5","沪B239L1","02","07600908022016073042","80TPIC01160000000001004900509F","1","0","02TPIC01160000000000987620082J","DZABGD0043","210","5472.35","4651.49","上汽大众","朗行","大众汽车SVW71617DM轿车","轿车,手自一体 舒适版 国Ⅴ","","前大灯（左）","1148.00","02","JYJY10049","1","前大灯（左）","1","1148.00","0.00","JY00002019"
"126656944","62902400","6000","2","4300.00","5000.00","4608.86","2016/8/7 10:22:18","5","川YN1156","02","07600108022016051534","80TPIC01160000000000949886907H","1","0","02TPIC01150000000000819043592H","DZAAVD0131","210","3227.38","4315.66","一汽大众","速腾","大众FV7166BAMBG轿车","轿车,手动档 舒适型 国Ⅴ","","前大灯（左）","1164.27","","L16D 941 005","1","前大灯（左）","1","1164.27","0.00",""
"127331379","71607348","6000","3","2550.00","2000.00","9136.63","2016/11/8 15:25:24","5","沪BHY855","02","07601408022016073743","80TPIC01160000000001006103348D","1","0","02TPIC01160000000000879330466D","DZABCD0115","210","3247.44","4447.19","上汽大众","朗逸","大众汽车SVW71417BL轿车","轿车,双离合 舒适版 国Ⅴ","沪BHY855","前大灯（左）","633.88","02","18D 941 015 F","1","前大灯（左）","1","633.88","0.00","JY00008919"
"127331379","71607348","6000","3","2550.00","2000.00","9136.63","2016/11/8 15:25:24","5","沪BHY855","02","07601408022016073743","80TPIC01160000000001006103348D","1","0","02TPIC01160000000000879330466D","DZABCD0115","210","3247.44","4447.19","上汽大众","朗逸","大众汽车SVW71417BL轿车","轿车,双离合 舒适版 国Ⅴ","沪BHY855","前大灯（左）","0.00","02","000000","0","前大灯（左）","1","0.00","10.00","JY00008919"
"127273737","74316144","6000","3","10330.00","2969.00","10772.24","2016/11/29 11:07:57","5","沪C06BA6","02","07600108022016071560","80TPIC01160000000001000743592I","1","0","02TPIC01160000000000992617126A","BKAAMD0067","210","5634.34","4789.19","上汽通用别克","君威","别克SGM7201EAAB轿车","轿车,手自一体 领先时尚型 国Ⅴ","","前大灯（左）","1287.00","01","13426669","1","前大灯（左）","1","1287.00","0.00","JY00007757"
"126857087","64656792","6000","3","3570.00","2969.00","3904.86","2016/8/22 10:46:13","5","沪C5XU47","02","07600108022016055906","80TPIC01160000000000959848161I","1","0","02TPIC01150000000000788262339E","BKAAMD0068","210","4090.07","6316.12","上汽通用别克","君威","别克SGM7201EAAB轿车","轿车,手自一体 精英时尚型 国Ⅴ","","前大灯（左）","1287.00","01","13426669","1","前大灯（左）","1","1287.00","0.00","JY00012893"
"126846126","65593282","6000","3","9300.00","1000.00","9780.92","2016/8/30 8:58:39","5","苏DV585H","02","07600108022016055916","80TPIC01160000000000959870680J","1","0","02TPIC01150000000000788079284J","BKAAMD0067","210","3763.08","5205.18","上汽通用别克","君威","别克SGM7201EAAB轿车","轿车,手自一体 领先时尚型 国Ⅴ","","前大灯（左）","1287.00","02","13426669","1","前大灯（左）","1","1287.00","0.00","JY00001192"
"126092275","64431368","6000","3","80100.00","5000.00","9136.63","2016/8/18 10:40:21","5","泸BHG007","02","07600108022016043880","80TPIC01160000000000931736483B","1","0","02TPIC01160000000000910635150H","LHBADI0034","220","12987.49","20161.66","路虎","发现DISCOVERY","发现DISCOVERY 4 3.0L越野车","越野车,手自一体 V6 SC Luxury HSE汽油版","","前大灯（左）","0.00","02","000000","0","前大灯（左）","1","0.00","150.00","JY99999999"
"118813658","49931312","6000","9","2500.00","2500.00","3266.00","2016/2/22 12:39:24","5","沪C48X46","02","07601608022016012448","80TPIC01160000000000861421859B","1","0","02TPIC01160000000000847291500D","LFACUD0007","210","3305.87","3038.81","力帆(乘用车)","力帆720","力帆LF7158D轿车","轿车,手动档 越级版豪华型 国Ⅴ","沪C48X46","前大灯（左）","400.00","02","JYJY10049","1","","0","0.00","0.00","JY00007132"
"126739121","73736868","6000","3","24900.00","2969.00","25752.00","2016/11/21 16:21:27","5","沪C4YA32","02","07600108022016054779","80TPIC01160000000000957556019E","1","0","02TPIC01150000000000811915772H","JBAAJI0002","210","4994.90","10002.27","捷豹","捷豹XE级","捷豹JAGUAR XE 2.0T轿车","轿车,手自一体 240PS R-SPORT 涡轮增压","","前大灯（左）","13352.00","01","JYJY10049","1","前大灯（左）","1","13352.00","0.00","JY00010370"
"126948325","70831325","6000","3","47600.00","2969.00","49004.00","2016/10/19 15:07:45","5","浙C4XX11","02","07600108022016059603","80TPIC01160000000000969840484J","1","0","02TPIC01160000000000861937618G","JBAAJI0001","210","5369.46","11144.58","捷豹","捷豹XE级","捷豹JAGUAR XE 2.0T轿车","轿车,手自一体 200PS R-SPORT 涡轮增压","","前大灯（左）","13352.00","02","JYJY10049","1","前大灯（左）","1","13352.00","0.00","JY00010370"
"126739038","63836326","6000","9","5000.00","2969.00","5322.00","2016/8/15 14:34:53","5","沪BAP078","02","07600108022016054762","80TPIC01160000000000957508084D","1","0","02TPIC01150000000000832000067C","BTAALD0118","220","2558.78","4495.30","广汽本田","雅阁","雅阁HG7242AAC5轿车","轿车,CVT EX豪华版 国Ⅴ","","前大灯（左）","2200.00","02","33150T2AH71","1","前大灯（左）","1","2200.00","0.00","JY00000018"
"125449805","62899083","6000","3","9800.00","3000.00","9136.63","2016/7/26 15:43:00","5","沪A12345","02","07600108022016041550","80TPIC01160000000000925443552G","1","0","02TPIC01160000000000857338318D","BTAALD0116","210","3712.58","6430.83","广汽本田","雅阁","雅阁HG7242AAC5轿车","轿车,CVT LX舒适版 国Ⅴ","","前大灯（左）","2646.00","01","33150T2AH01","1","前大灯（左）","1","2646.00","0.00","JY00008707"
"126976074","69099333","6000","9","57000.00","19000.00","59162.20","2016/9/29 13:33:18","5","沪TR4436","02","07600108022016060472","80TPIC01160000000000971594445F","1","0","02TPIC01160000000000963790591G","BMAAKD0123","210","12261.40","10422.19","华晨宝马","华晨宝马5系","宝马BMW7201EM(BMW525LI)轿车","轿车,手自一体 豪华设计套装 长轴距版 国Ⅴ","","前大灯（左）","10890.00","02","63117343911","1","前大灯（左）","1","10890.00","0.00","JY00007926"
